Region,Nearby,Similar
region-828,"['region-266', 'region-277', 'region-283', 'region-828', 'region-1483', 'region-1784', 'region-1793', 'region-1881', 'region-2014', 'region-2036']",[]
region-829,"['region-421', 'region-829', 'region-1196', 'region-1220', 'region-1445', 'region-1554', 'region-1709', 'region-1760', 'region-1869', 'region-1886', 'region-1964', 'region-1965']",[]
region-830,"['region-42', 'region-116', 'region-192', 'region-276', 'region-684', 'region-719', 'region-734', 'region-739', 'region-740', 'region-775', 'region-788', 'region-799', 'region-830', 'region-843', 'region-870', 'region-910', 'region-949', 'region-979', 'region-1006', 'region-1012', 'region-1032', 'region-1034', 'region-1045', 'region-1049', 'region-1069', 'region-1074', 'region-1097', 'region-1108', 'region-1131', 'region-1137', 'region-1153', 'region-1178', 'region-1235', 'region-1285', 'region-1289', 'region-1326', 'region-1362', 'region-1371', 'region-1378', 'region-1419', 'region-1436', 'region-1489', 'region-1538', 'region-1565', 'region-1566', 'region-1567', 'region-1605', 'region-1835', 'region-1932', 'region-1942', 'region-1983', 'region-1992', 'region-2030']",[]
region-831,"['region-170', 'region-264', 'region-434', 'region-458', 'region-524', 'region-738', 'region-751', 'region-831', 'region-869', 'region-890', 'region-989', 'region-1011', 'region-1142', 'region-1157', 'region-1180', 'region-1181', 'region-1291', 'region-1322', 'region-1330', 'region-1679', 'region-1775', 'region-1937', 'region-1982', 'region-1985', 'region-2042']",[]
region-832,"['region-109', 'region-196', 'region-479', 'region-725', 'region-732', 'region-832', 'region-840', 'region-1785', 'region-1819', 'region-1852', 'region-1921', 'region-2005', 'region-2023']",[]
region-833,"['region-129', 'region-152', 'region-257', 'region-396', 'region-444', 'region-611', 'region-613', 'region-619', 'region-644', 'region-711', 'region-768', 'region-833', 'region-852', 'region-885', 'region-900', 'region-983', 'region-993', 'region-996', 'region-1010', 'region-1143', 'region-1162', 'region-1216', 'region-1293', 'region-1307', 'region-1601', 'region-1653', 'region-1707', 'region-1712', 'region-1751', 'region-1825', 'region-1856', 'region-1925', 'region-1960', 'region-1965']",[]
region-834,"['region-834', 'region-1560', 'region-1651', 'region-1967']",[]
region-835,"['region-717', 'region-785', 'region-835', 'region-926', 'region-931', 'region-965', 'region-1156', 'region-1164', 'region-1409', 'region-1606', 'region-1652', 'region-1753', 'region-1794', 'region-1821', 'region-1834', 'region-1846', 'region-1888']","['region-1721', 'region-1751', 'region-1753']"
region-836,"['region-32', 'region-200', 'region-206', 'region-836', 'region-838', 'region-918', 'region-919', 'region-928', 'region-1094', 'region-1110', 'region-1253', 'region-1686', 'region-1698', 'region-1729', 'region-1881', 'region-1890', 'region-1918']",[]
region-837,"['region-19', 'region-143', 'region-482', 'region-837', 'region-846', 'region-1114', 'region-1147', 'region-1310', 'region-1318', 'region-1330', 'region-1457', 'region-1775', 'region-1937', 'region-1954', 'region-1958']",[]
region-838,"['region-32', 'region-128', 'region-200', 'region-836', 'region-838', 'region-863', 'region-918', 'region-919', 'region-1044', 'region-1657', 'region-1686', 'region-1729', 'region-1755', 'region-1881', 'region-1890', 'region-1956']",[]
region-839,"['region-49', 'region-104', 'region-160', 'region-244', 'region-474', 'region-839', 'region-1837', 'region-1844', 'region-1895', 'region-1902', 'region-1929']",[]
region-840,"['region-109', 'region-196', 'region-479', 'region-832', 'region-840', 'region-1785', 'region-1819', 'region-1852', 'region-1921', 'region-2023']",[]
region-841,"['region-748', 'region-795', 'region-841', 'region-939', 'region-1505', 'region-1541', 'region-1553', 'region-1618', 'region-1858', 'region-1957', 'region-2019', 'region-2020']",[]
region-842,"['region-235', 'region-280', 'region-480', 'region-842', 'region-991', 'region-1000', 'region-1003', 'region-1031', 'region-1208', 'region-1227', 'region-1259', 'region-1383', 'region-1492', 'region-1645', 'region-1808', 'region-1866', 'region-1930', 'region-1935', 'region-1984']",[]
region-843,"['region-42', 'region-116', 'region-192', 'region-276', 'region-684', 'region-719', 'region-734', 'region-739', 'region-740', 'region-788', 'region-830', 'region-843', 'region-870', 'region-910', 'region-949', 'region-979', 'region-1006', 'region-1032', 'region-1045', 'region-1069', 'region-1074', 'region-1078', 'region-1097', 'region-1108', 'region-1131', 'region-1153', 'region-1178', 'region-1289', 'region-1326', 'region-1333', 'region-1362', 'region-1371', 'region-1378', 'region-1419', 'region-1436', 'region-1489', 'region-1538', 'region-1565', 'region-1566', 'region-1567', 'region-1578', 'region-1605', 'region-1835', 'region-1932', 'region-1942', 'region-2030']",[]
region-844,"['region-556', 'region-844', 'region-1128', 'region-1139', 'region-1160', 'region-1847', 'region-1868', 'region-1980']",[]
region-845,"['region-321', 'region-599', 'region-845', 'region-963', 'region-1052', 'region-1361', 'region-1697', 'region-1805', 'region-1910', 'region-1927', 'region-2031']",[]
region-846,"['region-19', 'region-143', 'region-432', 'region-437', 'region-482', 'region-837', 'region-846', 'region-1114', 'region-1147', 'region-1166', 'region-1221', 'region-1261', 'region-1310', 'region-1318', 'region-1330', 'region-1457', 'region-1496', 'region-1775', 'region-1780', 'region-1899', 'region-1914', 'region-1937', 'region-1954', 'region-1958']",[]
region-847,"['region-601', 'region-716', 'region-847', 'region-887', 'region-941', 'region-1146', 'region-1406', 'region-1408', 'region-1425', 'region-1529', 'region-1591', 'region-1900', 'region-1911', 'region-1950', 'region-1996']",[]
region-848,"['region-22', 'region-82', 'region-254', 'region-426', 'region-532', 'region-771', 'region-781', 'region-803', 'region-848', 'region-907', 'region-962', 'region-999', 'region-1681', 'region-1703', 'region-1718', 'region-1736', 'region-1745', 'region-1746', 'region-1770', 'region-1794', 'region-1846', 'region-1906', 'region-2014']",[]
region-849,"['region-849', 'region-936', 'region-1613', 'region-1637', 'region-1693', 'region-1833', 'region-2027', 'region-2030']",[]
region-850,"['region-31', 'region-85', 'region-850', 'region-1051', 'region-1223', 'region-1275', 'region-1313', 'region-1454', 'region-1479', 'region-1569', 'region-1608', 'region-1963', 'region-1981', 'region-2011', 'region-2026']",[]
region-851,"['region-450', 'region-605', 'region-694', 'region-758', 'region-774', 'region-851', 'region-862', 'region-873', 'region-952', 'region-1016', 'region-1036', 'region-1096', 'region-1144', 'region-1355', 'region-1380', 'region-1462', 'region-1484', 'region-1509', 'region-1626', 'region-1884', 'region-1896', 'region-1944', 'region-1975']",[]
region-852,"['region-129', 'region-152', 'region-257', 'region-396', 'region-444', 'region-611', 'region-613', 'region-619', 'region-711', 'region-833', 'region-852', 'region-900', 'region-983', 'region-996', 'region-1010', 'region-1143', 'region-1216', 'region-1293', 'region-1601', 'region-1653', 'region-1707', 'region-1712', 'region-1751', 'region-1825', 'region-1856', 'region-1879', 'region-1925', 'region-1960', 'region-1965']",[]
region-853,"['region-428', 'region-487', 'region-671', 'region-692', 'region-853', 'region-1750', 'region-1764', 'region-1776', 'region-1826', 'region-1829', 'region-1838', 'region-1845', 'region-1854']",[]
region-854,"['region-165', 'region-659', 'region-854', 'region-1722', 'region-1978', 'region-1984', 'region-2036']",[]
region-855,"['region-44', 'region-110', 'region-311', 'region-373', 'region-755', 'region-855', 'region-920', 'region-943', 'region-948', 'region-955', 'region-980', 'region-1050', 'region-1101', 'region-1165', 'region-1242', 'region-1258', 'region-1259', 'region-1722', 'region-1797', 'region-1808', 'region-1859', 'region-1866', 'region-1930', 'region-1984']",[]
region-856,"['region-531', 'region-691', 'region-856', 'region-894', 'region-966', 'region-994', 'region-1296', 'region-1317', 'region-1338', 'region-1375', 'region-1798', 'region-1809', 'region-1865', 'region-1912', 'region-1962']",[]
region-857,"['region-439', 'region-446', 'region-665', 'region-857', 'region-1350', 'region-1408', 'region-1466', 'region-1529', 'region-1591', 'region-1900', 'region-1950', 'region-1983', 'region-1992']",[]
region-858,"['region-858', 'region-985', 'region-1836', 'region-1911', 'region-1954', 'region-1958']",[]
region-859,"['region-859', 'region-1623', 'region-1966', 'region-2005']",[]
region-860,"['region-427', 'region-812', 'region-821', 'region-860', 'region-886', 'region-1474', 'region-1475', 'region-1739', 'region-1930', 'region-1935', 'region-2018', 'region-2023']",[]
region-861,"['region-262', 'region-583', 'region-796', 'region-861', 'region-866', 'region-957', 'region-1014', 'region-1126', 'region-1354', 'region-1458', 'region-1499', 'region-1544', 'region-1547', 'region-1593', 'region-1615', 'region-1636', 'region-1640', 'region-1842', 'region-1879', 'region-1960', 'region-1998']",[]
region-862,"['region-450', 'region-694', 'region-774', 'region-851', 'region-862', 'region-952', 'region-1016', 'region-1036', 'region-1096', 'region-1144', 'region-1355', 'region-1380', 'region-1484', 'region-1509', 'region-1626', 'region-1884', 'region-1975', 'region-1984']",[]
region-863,"['region-32', 'region-128', 'region-200', 'region-838', 'region-863', 'region-918', 'region-919', 'region-1044', 'region-1253', 'region-1657', 'region-1686', 'region-1729', 'region-1755', 'region-1881', 'region-1890', 'region-1956']",[]
region-864,"['region-51', 'region-57', 'region-148', 'region-227', 'region-384', 'region-409', 'region-467', 'region-557', 'region-683', 'region-685', 'region-699', 'region-791', 'region-807', 'region-864', 'region-877', 'region-899', 'region-921', 'region-978', 'region-1024', 'region-1059', 'region-1071', 'region-1186', 'region-1742', 'region-1759', 'region-1799', 'region-1927', 'region-1969', 'region-2021']",[]
region-865,"['region-27', 'region-108', 'region-233', 'region-299', 'region-391', 'region-392', 'region-464', 'region-486', 'region-498', 'region-865', 'region-1452', 'region-1480', 'region-1487', 'region-1490', 'region-1607', 'region-1609', 'region-1724', 'region-1963', 'region-1970', 'region-2026', 'region-2043']",[]
region-866,"['region-262', 'region-583', 'region-796', 'region-861', 'region-866', 'region-957', 'region-1014', 'region-1126', 'region-1354', 'region-1458', 'region-1499', 'region-1544', 'region-1547', 'region-1593', 'region-1615', 'region-1636', 'region-1640', 'region-1842', 'region-1879', 'region-1960', 'region-1998']",[]
region-867,"['region-191', 'region-207', 'region-238', 'region-451', 'region-548', 'region-718', 'region-767', 'region-867', 'region-884', 'region-930', 'region-934', 'region-1078', 'region-1085', 'region-1178', 'region-1308', 'region-1333', 'region-1379', 'region-1400', 'region-1427', 'region-1486', 'region-1550', 'region-1557', 'region-1566', 'region-1567', 'region-1578', 'region-1611', 'region-1713', 'region-1737', 'region-1757', 'region-1835', 'region-1908', 'region-1942', 'region-2027']",[]
region-868,"['region-33', 'region-594', 'region-868', 'region-1279', 'region-1339', 'region-1585', 'region-2020', 'region-2033']",[]
region-869,"['region-132', 'region-170', 'region-264', 'region-434', 'region-458', 'region-524', 'region-738', 'region-747', 'region-751', 'region-793', 'region-831', 'region-869', 'region-890', 'region-989', 'region-1011', 'region-1114', 'region-1142', 'region-1147', 'region-1157', 'region-1180', 'region-1181', 'region-1291', 'region-1322', 'region-1330', 'region-1679', 'region-1775', 'region-1937', 'region-1954', 'region-1982', 'region-1985', 'region-2042']",[]
region-870,"['region-42', 'region-116', 'region-192', 'region-276', 'region-684', 'region-719', 'region-734', 'region-739', 'region-740', 'region-775', 'region-788', 'region-799', 'region-830', 'region-843', 'region-870', 'region-910', 'region-949', 'region-979', 'region-1006', 'region-1012', 'region-1032', 'region-1034', 'region-1045', 'region-1049', 'region-1069', 'region-1074', 'region-1097', 'region-1108', 'region-1131', 'region-1137', 'region-1153', 'region-1178', 'region-1235', 'region-1285', 'region-1289', 'region-1326', 'region-1362', 'region-1371', 'region-1378', 'region-1419', 'region-1436', 'region-1489', 'region-1538', 'region-1565', 'region-1566', 'region-1567', 'region-1578', 'region-1605', 'region-1835', 'region-1932', 'region-1942', 'region-1983', 'region-1992', 'region-2030']",[]
region-871,"['region-871', 'region-1621', 'region-1766', 'region-1945', 'region-2017', 'region-2037']",[]
region-872,"['region-43', 'region-117', 'region-228', 'region-309', 'region-337', 'region-355', 'region-481', 'region-589', 'region-620', 'region-721', 'region-780', 'region-805', 'region-872', 'region-938', 'region-1105', 'region-1271', 'region-1390', 'region-1398', 'region-1586', 'region-1738', 'region-1855', 'region-1962', 'region-1979', 'region-2020', 'region-2033']",[]
region-873,"['region-450', 'region-605', 'region-758', 'region-774', 'region-851', 'region-873', 'region-952', 'region-1016', 'region-1096', 'region-1355', 'region-1380', 'region-1462', 'region-1509', 'region-1884', 'region-1896', 'region-1944', 'region-1975']",[]
region-874,"['region-52', 'region-142', 'region-166', 'region-359', 'region-404', 'region-874', 'region-1883', 'region-1932', 'region-1992', 'region-1993']",[]
region-875,"['region-64', 'region-83', 'region-105', 'region-346', 'region-386', 'region-389', 'region-419', 'region-626', 'region-628', 'region-645', 'region-678', 'region-875', 'region-923', 'region-947', 'region-988', 'region-1027', 'region-1028', 'region-1041', 'region-1182', 'region-1252', 'region-1262', 'region-1270', 'region-1331', 'region-1353', 'region-1401', 'region-1496', 'region-1504', 'region-1535', 'region-1573', 'region-1574', 'region-1914', 'region-1931', 'region-1946', 'region-1958']",[]
region-876,"['region-876', 'region-1319', 'region-1498', 'region-1511', 'region-1696', 'region-1901', 'region-1907', 'region-2002', 'region-2016']",[]
region-877,"['region-51', 'region-57', 'region-227', 'region-384', 'region-409', 'region-467', 'region-496', 'region-557', 'region-683', 'region-699', 'region-710', 'region-789', 'region-791', 'region-807', 'region-864', 'region-877', 'region-899', 'region-921', 'region-960', 'region-975', 'region-978', 'region-1002', 'region-1024', 'region-1047', 'region-1059', 'region-1104', 'region-1186', 'region-1263', 'region-1314', 'region-1742', 'region-1759', 'region-1799', 'region-1849', 'region-1927', 'region-1969', 'region-2021']",[]
