ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region,BA_ID,BA
3497534429,Agata & Valentina,Agata & Valentina,40.7330833,-73.9937129,shopping,general_store,supermarket,,44,Manhattan,Greenwich Village,10.0,102
3500172890,Tasty's Diner,Tasty's Diner,40.7751452,-73.909574,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1463,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
3502137813,Chase,Chase,40.7321008,-73.9946231,life_service,financial_service,bank,Q524629,43,Manhattan,Greenwich Village,10.0,102
3502137815,Gristedes,Gristedes,40.731802,-73.9943764,shopping,general_store,supermarket,,43,Manhattan,Greenwich Village,10.0,102
3507260980,fresh&co,Fresh & Co,40.7484876,-73.9922019,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,85,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
3517240784,New York City Police Department - Police Academy,New York City Police Department - 115th Precinct,40.7721095,-73.840659,life_service,government_service,security,Q328473,2298,Queens,College Point,25.0,407
3569401285,Deli,Deli,40.7594711,-73.9362177,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1409,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
3569401286,Dunkin',Dunkin',40.7564081,-73.9296679,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,1422,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
3569401287,Foodtown,Foodtown,40.7646858,-73.9469464,shopping,general_store,supermarket,,216,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
3569401288,Leo's,Leo's,40.7565866,-73.9295015,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1424,Queens,Astoria (Central),52.0,401
3569401894,Tony's,Tony's,40.7643725,-73.9642919,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,95,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
3569401895,Food store,Food store,40.7590707,-73.9354641,shopping,general_store,supermarket,,1409,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
3569401992,USPS,United States Postal Service,40.7573356,-73.9311898,life_service,postal_service,post_box,Q668687,1424,Queens,Astoria (Central),52.0,401
3569402156,Citgo,Citgo,40.7597839,-73.9371983,transportation,vehicle_maintenance,vehicle_fuel_station,Q2974437,1417,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
3569402549,Food store,Food store,40.760582,-73.9389109,shopping,general_store,convenience_store,,1417,Queens,Queensbridge-Ravenswood-Dutch Kills,52.0,401
3570193128,Applebee's,Applebee's Neighborhood Grill & Bar,40.7555706,-73.9226603,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q621532,1494,Queens,Astoria (East)-Woodside (North),52.0,401
3570193129,Panera Bread,Panera Bread,40.7554629,-73.9224753,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q7130852,1494,Queens,Astoria (East)-Woodside (North),52.0,401
3570193130,Subway,Subway,40.7558513,-73.9232935,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,1426,Queens,Astoria (Central),52.0,401
3573447501,Dunkin',Dunkin',40.7555102,-73.9252932,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,1426,Queens,Astoria (Central),52.0,401
3573482097,Dunkin',Dunkin',40.7605371,-73.9950611,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,2285,Manhattan,Hell's Kitchen,59.0,104
3573482107,Sephora,Sephora,40.7573965,-73.9777979,shopping,fashion_shop,cosmetics_shop,Q2408041,76,Manhattan,Midtown-Times Square,60.0,105
3573482112,Citi Bike - Mercer St & Spring St,Citi Bike,40.7235556,-73.9995599,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,35,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
3574313393,The Food Emporium,The Food Emporium,40.7598592,-73.9943408,shopping,general_store,supermarket,,108,Manhattan,Hell's Kitchen,59.0,104
3574404393,Alamo,Alamo,40.7591117,-73.9905291,transportation,vehicle_sale,vehicle_rental_shop,Q1429287,107,Manhattan,Hell's Kitchen,59.0,104
3574467493,Park Deli,Park Deli,40.6754246,-73.9600415,shopping,miscellaneous_store,parties_and_gifts_shop,,790,Brooklyn,Crown Heights (North),3.0,308
3574687793,Tarallucci e Vino,Tarallucci e Vino,40.7289402,-73.9845472,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,29,Manhattan,East Village,63.0,103
3575305296,City Acres Market,City Acres Market,40.7109861,-73.968269,shopping,general_store,supermarket,,990,Brooklyn,Williamsburg,64.0,301
3575305297,Patrizia's,Patrizia's,40.7108771,-73.9674321,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,990,Brooklyn,Williamsburg,64.0,301
3575499039,Potbelly,Potbelly,40.7144017,-74.005909,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q7234777,21,Manhattan,Tribeca-Civic Center,11.0,101
3575612156,Famous Famiglia Pizzeria,Famous Famiglia,40.7467928,-73.8906868,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1570,Queens,Elmhurst,0.0,404
3576639493,Così,Così,40.754463,-73.977548,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q5175243,76,Manhattan,Midtown-Times Square,60.0,105
3577542666,Starbucks,Starbucks,40.7531638,-73.9796851,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,76,Manhattan,Midtown-Times Square,60.0,105
3577652948,Ippudo NY,Ippudo NY,40.7309292,-73.990263,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2018,Manhattan,East Village,63.0,103
3577905745,Dunkin',Dunkin',40.7502728,-73.9716497,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,70,Manhattan,Murray Hill-Kips Bay,57.0,106
3577907794,Duane Reade,Duane Reade,40.760234,-73.9219881,medical,medical_retail,pharmacy,Q5310380,2076,Queens,Astoria (Central),52.0,401
3577908193,Las Margaritas,Las Margaritas,40.7594141,-73.9195925,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1492,Queens,Astoria (East)-Woodside (North),52.0,401
3577908295,Bai Sushi,Bai Sushi,40.7597104,-73.920246,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2077,Queens,Astoria (Central),52.0,401
3577908893,Veterinary Care Group,Veterinary Emergency Group,40.7597423,-73.9203175,medical,animal_care,animal_care_facility,,2077,Queens,Astoria (Central),52.0,401
3579507084,Vans,Vans,40.7409762,-74.0072692,shopping,fashion_shop,shoe_shop,Q1135366,61,Manhattan,West Village,10.0,102
3580600295,Citi Bike - 1st Avenue & East 44th Street,Citi Bike,40.7500199,-73.969053,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,70,Manhattan,Murray Hill-Kips Bay,57.0,106
3581143883,Go! Go! CURRY!,Go! Go! Curry!,40.7293893,-73.9990089,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,46,Manhattan,Greenwich Village,10.0,102
3581307956,La Colombe Coffee Roasters,La Colombe Coffee Roasters,40.7280641,-73.9932516,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q23461663,2020,Manhattan,Greenwich Village,10.0,102
3581408493,Toloache,Toloache,40.728719,-73.999578,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,46,Manhattan,Greenwich Village,10.0,102
3583563606,Sayki,Sayki,40.7551854,-73.977325,shopping,fashion_shop,clothes_shop,,76,Manhattan,Midtown-Times Square,60.0,105
3583901532,Modell's Sporting Goods,Modell's Sporting Goods,40.7349266,-73.8697103,sports,sporting_goods_shop,sporting_equipment_shop,Q3317844,1805,Queens,Elmhurst,0.0,404
3583901534,Mama's Empanadas,Mama's Empanadas,40.7339674,-73.8693764,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1805,Queens,Elmhurst,0.0,404
3583901536,Applebee's,Applebee's Neighborhood Grill & Bar,40.7350298,-73.87071,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q621532,1805,Queens,Elmhurst,0.0,404
3586089705,Bill's Bar & Burger,Bill's Bar & Burger,40.7593743,-73.9775501,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,88,Manhattan,Midtown-Times Square,60.0,105
3586711273,Citi Bike - Barclay Street & Church Street,Citi Bike,40.7129122,-74.0102023,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,8,Manhattan,Tribeca-Civic Center,11.0,101
3586711274,Citi Bike - Cadman Plaza East & Tillary Street,Citi Bike,40.6959768,-73.9901489,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2121,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
3586711275,Citi Bike - Jay Street & Tech Place,Citi Bike,40.6952091,-73.9872025,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2121,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
3586711276,Citi Bike - Maiden Lane & Pearl Street,Citi Bike,40.7070646,-74.0073185,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,2029,Manhattan,Financial District-Battery Park City,11.0,101
3588566110,Grimaldi's Pizza,Grimaldi's Pizza,40.741183,-73.9937782,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,38,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
3589888056,Preschool of America,Preschool of America,40.7863421,-73.9503869,education,non_formal_education,childcare_centre,,150,Manhattan,East Harlem (South),37.0,111
3590689280,New York Sports Clubs,New York Sports Clubs,40.7821149,-73.9510453,sports,sports_facility,casual_excercise_facility,,144,Manhattan,Upper East Side-Yorkville,8.0,108
3590689283,Yorkville Finance Station Post Office,United States Postal Service,40.7816778,-73.9512933,life_service,postal_service,post_office,Q668687,142,Manhattan,Upper East Side-Yorkville,8.0,108
3590689284,CVS Pharmacy,CVS Pharmacy,40.7822254,-73.9517811,medical,medical_retail,pharmacy,Q2078880,149,Manhattan,Upper East Side-Carnegie Hill,8.0,108
3594690095,Apple Store,Apple Store,40.7733551,-73.9644948,shopping,miscellaneous_store,electronics_shop,Q421253,115,Manhattan,Upper East Side-Carnegie Hill,8.0,108
3594823900,Citi Bike - W Broadway & Spring St,Citi Bike,40.7249099,-74.001547,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,35,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
3597257541,Le Pain Quotidien,Le Pain Quotidien,40.7542147,-73.9840492,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q2046903,66,Manhattan,Midtown-Times Square,60.0,105
3603296115,FedEx Office,FedEx Office,40.5888997,-74.1686103,life_service,general_service,printing_service,Q474379,1386,Staten Island,Freshkills Park (North),20.0,502
3603296116,Duane Reade,Duane Reade,40.5886762,-74.1686085,medical,medical_retail,pharmacy,Q5310380,1386,Staten Island,Freshkills Park (North),20.0,502
3605131905,Cafe Metro,Cafe Metro,40.7539462,-73.9744244,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,74,Manhattan,East Midtown-Turtle Bay,60.0,105
3608041636,Blue Ribbon,Blue Ribbon,40.7261431,-74.0025063,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,35,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
3608616551,The Grey Dog,The Grey Dog,40.7229648,-73.9957472,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,32,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
3611903628,USPS,United States Postal Service,40.505696,-74.2381674,life_service,postal_service,post_box,Q668687,1349,Staten Island,Tottenville-Charleston,13.0,503
3616734506,CVS Pharmacy,CVS Pharmacy,40.5171755,-74.235121,medical,medical_retail,pharmacy,Q2078880,1354,Staten Island,Tottenville-Charleston,13.0,503
3616734507,Subway,Subway,40.5169018,-74.2332738,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,1349,Staten Island,Tottenville-Charleston,13.0,503
3616734509,Walgreens,Walgreens,40.5160805,-74.2338869,medical,medical_retail,pharmacy,Q1591889,1349,Staten Island,Tottenville-Charleston,13.0,503
3618193490,Empellón Al Pastor,Empellón Al Pastor,40.7493716,-73.9766925,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,62,Manhattan,Murray Hill-Kips Bay,57.0,106
3618208834,Citi Bike - East 39th Street & 3rd Avenue,Citi Bike,40.7489006,-73.9760488,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,62,Manhattan,Murray Hill-Kips Bay,57.0,106
3618226654,Gristedes,Gristedes,40.7485791,-73.9728213,shopping,general_store,supermarket,,70,Manhattan,Murray Hill-Kips Bay,57.0,106
3618226655,Amazon Hub Locker,Amazon Hub,40.7486219,-73.9727653,life_service,postal_service,parcel_locker,Q16974764,70,Manhattan,Murray Hill-Kips Bay,57.0,106
3618233904,Duane Reade,Duane Reade,40.7477238,-73.9734385,medical,medical_retail,pharmacy,Q5310380,60,Manhattan,Murray Hill-Kips Bay,57.0,106
3618689144,Clarks,Clarks,40.7616711,-73.9662275,shopping,fashion_shop,shoe_shop,Q1095857,95,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
3618699797,Burger & Lobster,Burger & Lobster,40.7400891,-73.993461,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,38,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
3620495291,D'Agostino,D'Agostino,40.7484684,-73.9763928,shopping,general_store,supermarket,Q20656844,62,Manhattan,Murray Hill-Kips Bay,57.0,106
3623499533,Ortiz R G Funeral Home,Ortiz Funeral Home,40.8560293,-73.933393,life_service,general_service,funeral_service,,2114,Manhattan,Washington Heights (North),7.0,112
3623619937,Citi Bike - West 27th Street & 7th Avenue,Citi Bike,40.7468559,-73.9944826,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,77,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
3623625707,Pita Grill,Pita Grill,40.7462312,-73.9938457,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,77,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
3627346236,Planet Fitness,Planet Fitness,40.8344844,-73.9450017,sports,sports_facility,casual_excercise_facility,Q7201095,218,Manhattan,Washington Heights (South),7.0,112
3627363056,Oriental Chinese Restaurant,Oriental Chinese Restaurant,40.8337123,-73.9448203,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,218,Manhattan,Washington Heights (South),7.0,112
3627373680,Empanadas Monumental,Empanadas Monumental,40.8336991,-73.9448291,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,218,Manhattan,Washington Heights (South),7.0,112
3627374568,Caffe Bene,Caffé bene,40.8346192,-73.9452659,food_and_beverage,beverage_shop,coffee_and_tea_shop,,218,Manhattan,Washington Heights (South),7.0,112
3627509670,7-Eleven,7-Eleven,40.7146944,-74.0083481,shopping,general_store,convenience_store,Q259340,8,Manhattan,Tribeca-Civic Center,11.0,101
3627524353,Bank of America,Bank of America,40.8346748,-73.9441017,life_service,financial_service,bank,Q487907,221,Manhattan,Washington Heights (South),7.0,112
3627541154,USPS,United States Postal Service,40.5099454,-74.2436267,life_service,postal_service,post_box,Q668687,1349,Staten Island,Tottenville-Charleston,13.0,503
3632857383,Bill's Bar & Burger,Bill's Bar & Burger,40.7402703,-74.0056248,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,61,Manhattan,West Village,10.0,102
3637045573,Biergarten,Biergarten,40.7404607,-74.0079857,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,61,Manhattan,West Village,10.0,102
3637121155,Little Man Parking,Little Man Parking,40.8230468,-73.890834,transportation,tranportation_service,vehicle_parking,,304,Bronx,Longwood,40.0,202
3656027075,eVgo,eVgo,40.7448628,-73.7770935,transportation,vehicle_maintenance,vehicle_fuel_station,,1974,Queens,Auburndale,14.0,411
3656027076,7-Eleven,7-Eleven,40.7449634,-73.7770117,shopping,general_store,convenience_store,,1974,Queens,Auburndale,14.0,411
3661038129,Fabco Shoes,Fabco Shoes,40.8044651,-73.9380441,shopping,general_store,general_goods_store,,182,Manhattan,East Harlem (North),37.0,111
3661038138,Beauty Supply,Beauty Supply,40.8054482,-73.940383,shopping,fashion_shop,cosmetics_shop,,185,Manhattan,East Harlem (North),37.0,111
3661038143,The UPS Store,The UPS Store,40.8056898,-73.940957,shopping,general_store,general_goods_store,,185,Manhattan,East Harlem (North),37.0,111
3661038145,Edible Arrangements,Edible Arrangements,40.8061162,-73.9419313,shopping,miscellaneous_store,parties_and_gifts_shop,Q5337996,185,Manhattan,East Harlem (North),37.0,111
3661038147,Taco Bell,Taco Bell,40.8060573,-73.9418046,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q752941,185,Manhattan,East Harlem (North),37.0,111
3661038149,Metro by T-Mobile,Metro by T-Mobile,40.8064239,-73.9426763,shopping,miscellaneous_store,electronics_shop,Q1925685,185,Manhattan,East Harlem (North),70.0,110
3664967955,Dunkin',Dunkin',40.6476342,-73.9716162,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,956,Brooklyn,Kensington,50.0,312
3665021096,Walgreens,Walgreens,40.6566543,-73.9776842,medical,medical_retail,pharmacy,Q1591889,673,Brooklyn,Windsor Terrace-South Slope,55.0,307
3666169498,Au Bon Pain,Au Bon Pain,40.6491733,-73.7947128,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q4818942,2055,Queens,John F. Kennedy International Airport,30.0,483
3667142061,16 Handles,16 Handles,40.7646147,-73.9161867,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1430,Queens,Astoria (Central),52.0,401
3674126477,Joe's Pizza,Joe's Pizza,40.6718133,-73.9839044,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,641,Brooklyn,Park Slope,42.0,306
3674126478,Home,Home,40.6717826,-73.9839302,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,641,Brooklyn,Park Slope,42.0,306
3674126479,Henry's,Henry's,40.6634377,-73.9842639,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,654,Brooklyn,Park Slope,42.0,306
3674167025,Five Guys,Five Guys,40.6685782,-73.9803757,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1131810,659,Brooklyn,Park Slope,42.0,306
3674170468,La Bagel Delight,La Bagel Delight,40.6685322,-73.9804203,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,659,Brooklyn,Park Slope,42.0,306
3675375843,7-Eleven,7-Eleven,40.7098437,-74.006769,shopping,general_store,convenience_store,Q259340,2025,Manhattan,Financial District-Battery Park City,11.0,101
3676736753,Dunkin',Dunkin',40.7329338,-73.9867808,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,30,Manhattan,East Village,63.0,103
3676757691,CityMD,CityMD,40.7328361,-73.9865478,medical,medical_practice,general_practice,Q22295471,30,Manhattan,East Village,63.0,103
3676764311,Kyuramen,Kyuramen,40.7329123,-73.9867296,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,30,Manhattan,East Village,63.0,103
3676784853,ViVi Bubble Tea,ViVi Bubble Tea,40.7326644,-73.9861464,food_and_beverage,beverage_shop,coffee_and_tea_shop,,30,Manhattan,East Village,63.0,103
3676838695,$1.50 Pizza,$1.50 Pizza,40.7323636,-73.985421,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,30,Manhattan,East Village,63.0,103
3676838696,Tio Pio,Tio Pio,40.7324164,-73.9852907,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,30,Manhattan,East Village,63.0,103
3676858327,7-Eleven,7-Eleven,40.7327511,-73.9854492,shopping,general_store,convenience_store,Q259340,2031,Manhattan,Gramercy,57.0,106
3676873370,Bite,Bite,40.7330563,-73.9862083,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2031,Manhattan,Gramercy,57.0,106
3676902927,Starbucks,Starbucks,40.7337952,-73.9865529,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,2031,Manhattan,Gramercy,57.0,106
3676953898,The Halal Guys,The Halal Guys,40.7322882,-73.9844226,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q10846129,2031,Manhattan,Gramercy,57.0,106
